SKU,DESCRIPTION,YEAR,CAPACITY,URL,PRICE,SELLER_INFORMATION,OFFER_DESCRIPTION,COUNTRY
11359,"Ch Beychevelle",1995,750ml,https://www.wine-searcher.com/find/ch+beychevelle/1995/-/-/u,$127.00,"The Redd Collection","1995Ch Beychevelle","USA (CA)"
11359,"Ch Beychevelle",1995,750ml,https://www.wine-searcher.com/find/ch+beychevelle/1995/-/-/u,$165.00,"Sokolin & Co.",1995Beychevelle,"USA (NY)"
11360,"Ch Beychevelle",2000,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2000/-/-/u,$140.00,"THE ODD WINE CO. LLC",2000BeychevelleSAINTJULIEN,"USA (FL)"
11360,"Ch Beychevelle",2000,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2000/-/-/u,$145.00,Cellaraiders,2000Beychevelle,"USA (NY)"
11360,"Ch Beychevelle",2000,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2000/-/-/u,$145.00,Vinfolio,2000Beychevelle750ML,"USA (CA)"
11360,"Ch Beychevelle",2000,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2000/-/-/u,$149.00,"Benchmark Wine Group",Beychevelle2000,"USA (CA)"
11360,"Ch Beychevelle",2000,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2000/-/-/u,$160.00,"Wine Cellarage","2000Chateau Beychevelle Saint Julien Quatrieme Cru","USA (NY)"
11360,"Ch Beychevelle",2000,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2000/-/-/u,$169.97,"PJ Wine","Chateau Beychevelle St.Julien Bordeaux2000(750ML)","USA (NY)"
11360,"Ch Beychevelle",2000,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2000/-/-/u,$182.00,"The Redd Collection","2000Ch Beychevelle","USA (CA)"
11360,"Ch Beychevelle",2000,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2000/-/-/u,$254.97,"WineChateau.com - Buy Wine Online","Chateau Beychevelle St.Julien2000Red","USA (NJ)"
11360,"Ch Beychevelle",2000,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2000/-/-/u,$399.00,"Sokolin & Co.",2000Beychevelle,"USA (NY)"
11360,"Ch Beychevelle",2000,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2000/-/-/u,$599.00,"Benchmark Wine Group",Beychevelle20003L,"USA (CA)"
11361,"Ch Beychevelle",2003,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2003/-/-/u,$79.99,"K&L Wine Merchants","2003Beychevelle St-Julien","USA (CA)"
11361,"Ch Beychevelle",2003,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2003/-/-/u,$127.00,"The Redd Collection","2003Ch Beychevelle","USA (CA)"
11361,"Ch Beychevelle",2003,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2003/-/-/u,$165.00,"Sokolin & Co.",2003Beychevelle,"USA (NY)"
11361,"Ch Beychevelle",2003,750ml,https://www.wine-searcher.com/find/ch+beychevelle/2003/-/-/u,$300.00,"Sokolin & Co.",2003Beychevelle,"USA (NY)"
11362,"Ch Canon",1990,750ml,https://www.wine-searcher.com/find/ch+canon/1990/-/-/u,$132.00,"The Redd Collection","1990Ch Canon","USA (CA)"
11362,"Ch Canon",1990,750ml,https://www.wine-searcher.com/find/ch+canon/1990/-/-/u,$175.00,"Grand Vin Wine Merchants US","Canon1990(750ML)Saint Emilion","USA (WA)"
11362,"Ch Canon",1990,750ml,https://www.wine-searcher.com/find/ch+canon/1990/-/-/u,$195.00,"Sokolin & Co.",1990Canon,"USA (NY)"
11363,"Ch Canon",2010,750ml,https://www.wine-searcher.com/find/ch+canon/2010/-/-/u,$135.00,"European Wine Resource","2010Chateau Canon","USA (CA)"
11363,"Ch Canon",2010,750ml,https://www.wine-searcher.com/find/ch+canon/2010/-/-/u,$139.00,"The Redd Collection","2010Ch Canon","USA (CA)"
11363,"Ch Canon",2010,750ml,https://www.wine-searcher.com/find/ch+canon/2010/-/-/u,$148.00,"Westgarth Wines","2010Canon(Saint Emilion)","USA (CA)"
11363,"Ch Canon",2010,750ml,https://www.wine-searcher.com/find/ch+canon/2010/-/-/u,$149.00,"Belmont Wine Exchange LLC",2010Canon,"USA (CA)"
11363,"Ch Canon",2010,750ml,https://www.wine-searcher.com/find/ch+canon/2010/-/-/u,$159.99,"Pogo's Liquor Inc.","Chateau Canon-St.Emilion2010","USA (TX)"
11363,"Ch Canon",2010,750ml,https://www.wine-searcher.com/find/ch+canon/2010/-/-/u,$159.99,Wine.com,"2010Chateau Canon","USA (CA)"
11363,"Ch Canon",2010,750ml,https://www.wine-searcher.com/find/ch+canon/2010/-/-/u,$175.00,"Sokolin & Co.",2010Canon,"USA (NY)"
11363,"Ch Canon",2010,750ml,https://www.wine-searcher.com/find/ch+canon/2010/-/-/u,$225.00,"Acker Merrall & Condit New York Retail",Canon2010750ml,"USA (NY)"
11363,"Ch Canon",2010,750ml,https://www.wine-searcher.com/find/ch+canon/2010/-/-/u,$280.97,"WineChateau.com - Buy Wine Online","Chateau Canon Saint-Emilion2010Red","USA (NJ)"
11364,"Ch Canon La Gaffeliere",2000,750ml,https://www.wine-searcher.com/find/ch+canon+la+gaffeliere/2000/-/-/u,$139.00,"The Redd Collection","2000Ch Canon LaGaffeliere","USA (CA)"
11364,"Ch Canon La Gaffeliere",2000,750ml,https://www.wine-searcher.com/find/ch+canon+la+gaffeliere/2000/-/-/u,$145.00,"Belmont Wine Exchange LLC","2000Canon LaGaffeliere","USA (CA)"
11364,"Ch Canon La Gaffeliere",2000,750ml,https://www.wine-searcher.com/find/ch+canon+la+gaffeliere/2000/-/-/u,$169.00,"Morrell & Company","Canon LaGaffeliere StEmilion2000(750ML)","USA (NY)"
11364,"Ch Canon La Gaffeliere",2000,750ml,https://www.wine-searcher.com/find/ch+canon+la+gaffeliere/2000/-/-/u,$1944.00,"Wine Cellarage","2000Chateau Canon LaGaffeliere[Future Arrival]","USA (NY)"
11365,"Ch Cheval Blanc",1986,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1986/-/-/u,$425.00,"Mt. Carmel Wine & Spirits Co.","1986Chateau Cheval Blanc","USA (CT)"
11365,"Ch Cheval Blanc",1986,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1986/-/-/u,$475.00,Clarets,"1986Cheval Blanc","USA (CA)"
11365,"Ch Cheval Blanc",1986,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1986/-/-/u,$538.00,"The Redd Collection","1986Ch Cheval Blanc","USA (CA)"
11366,"Ch Cheval Blanc",1988,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1986/-/-/u,$425.00,"Mt. Carmel Wine & Spirits Co.","1986Chateau Cheval Blanc","USA (CT)"
11366,"Ch Cheval Blanc",1988,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1986/-/-/u,$475.00,Clarets,"1986Cheval Blanc","USA (CA)"
11366,"Ch Cheval Blanc",1988,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1986/-/-/u,$538.00,"The Redd Collection","1986Ch Cheval Blanc","USA (CA)"
11367,"Ch Cheval Blanc",1992,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1992/-/-/u,$350.00,"Mt. Carmel Wine & Spirits Co.","1992Chateau Cheval Blanc","USA (CT)"
11367,"Ch Cheval Blanc",1992,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1992/-/-/u,$443.00,"The Redd Collection","1992Ch Cheval Blanc","USA (CA)"
11367,"Ch Cheval Blanc",1992,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1992/-/-/u,$550.00,"Sokolin & Co.","1992Cheval Blanc","USA (NY)"
11368,"Ch Cheval Blanc",1993,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1993/-/-/u,$395.00,"RL Liquid Assets","Cheval Blanc1993750mL","USA (CA)"
11368,"Ch Cheval Blanc",1993,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1993/-/-/u,$455.00,"The Redd Collection","1993Ch Cheval Blanc","USA (CA)"
11368,"Ch Cheval Blanc",1993,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1993/-/-/u,$565.00,"Sokolin & Co.","1993Cheval Blanc","USA (NY)"
11369,"Ch Cheval Blanc",1995,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1995/-/-/u,$435.00,"RL Liquid Assets","Cheval Blanc1995750mL(Nicked Label)","USA (CA)"
11369,"Ch Cheval Blanc",1995,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1995/-/-/u,$450.00,"RL Liquid Assets","Cheval Blanc1995750mL","USA (CA)"
11369,"Ch Cheval Blanc",1995,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1995/-/-/u,$474.98,"Wine Exchange","Cheval Blanc Saint Emilion1995","USA (CA)"
11369,"Ch Cheval Blanc",1995,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1995/-/-/u,$485.00,Clarets,"1995Cheval Blanc","USA (CA)"
11369,"Ch Cheval Blanc",1995,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1995/-/-/u,$489.00,IronGate.Wine,"1995Cheval Blanc-750mL","USA (NY)"
11369,"Ch Cheval Blanc",1995,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1995/-/-/u,$489.00,IronGate.Wine,"1995Cheval Blanc-750","USA (NY)"
11369,"Ch Cheval Blanc",1995,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1995/-/-/u,$495.00,"Gil Turner's Fine Wines and Spirits","1995Chateau Cheval Blanc St.Emilion(750ML)","USA (CA)"
11369,"Ch Cheval Blanc",1995,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1995/-/-/u,$549.99,"Flask Fine Wine & Whisky","Chateau Cheval-Blanc-St.-Emilion1995","USA (CA)"
11369,"Ch Cheval Blanc",1995,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1995/-/-/u,$582.00,"The Redd Collection","1995Ch Cheval Blanc","USA (CA)"
11369,"Ch Cheval Blanc",1995,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1995/-/-/u,$586.00,"Westgarth Wines","1995Cheval Blanc","USA (CA)"
11369,"Ch Cheval Blanc",1995,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1995/-/-/u,$675.00,"67 Wine & Spirits NY","Chateau Cheval Blanc-St.Emilion Grand Cru1995","USA (NY)"
11369,"Ch Cheval Blanc",1995,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1995/-/-/u,$740.00,"Sokolin & Co.","1995Cheval Blanc","USA (NY)"
11370,"Ch Cheval Blanc",1996,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1996/-/-/u,$509.00,IronGate.Wine,"1996Cheval Blanc-750ml","USA (NY)"
11370,"Ch Cheval Blanc",1996,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1996/-/-/u,$525.00,Clarets,"1996Cheval Blanc","USA (CA)"
11370,"Ch Cheval Blanc",1996,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1996/-/-/u,$531.00,"The Redd Collection","1996Ch Cheval Blanc","USA (CA)"
11370,"Ch Cheval Blanc",1996,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1996/-/-/u,$536.00,"Westgarth Wines","1996Cheval Blanc","USA (CA)"
11370,"Ch Cheval Blanc",1996,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1996/-/-/u,$660.00,"Sokolin & Co.","1996Cheval Blanc","USA (NY)"
11370,"Ch Cheval Blanc",1996,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/1996/-/-/u,$899.99,"67 Wine & Spirits NY","Chateau Cheval Blanc-St.Emilion Grand Cru1996","USA (NY)"
11371,"Ch Cheval Blanc",2009,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u,$873.00,"The Redd Collection","2009Ch Cheval Blanc","USA (CA)"
11371,"Ch Cheval Blanc",2009,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u,$875.00,Clarets,"2009Cheval Blanc","USA (CA)"
11371,"Ch Cheval Blanc",2009,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u,$892.00,"Westgarth Wines","2009Cheval Blanc","USA (CA)"
11371,"Ch Cheval Blanc",2009,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u,$910.00,"Benchmark Wine Group","Cheval Blanc2009","USA (CA)"
11371,"Ch Cheval Blanc",2009,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u,$937.00,"Wine Cellarage","2009Chateau Cheval Blanc[Future Arrival]","USA (NY)"
11371,"Ch Cheval Blanc",2009,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u,$995.00,Vinfolio,"2009Cheval Blanc750ML","USA (CA)"
11371,"Ch Cheval Blanc",2009,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u,$1094.98,"Wine Exchange","Cheval Blanc Saint Emilion2009Pre-Arrival","USA (CA)"
11371,"Ch Cheval Blanc",2009,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u,$1129.00,"Bounty Hunter Rare Wine & Spirits","2009Chateau Cheval Blanc Saint-Emilion","USA (CA)"
11371,"Ch Cheval Blanc",2009,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u,$1199.00,"Grand Vin Wine Merchants US","Cheval Blanc2009(750ML)Saint Emilion","USA (WA)"
11371,"Ch Cheval Blanc",2009,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2009/-/-/u,$1399.99,"Arlington Wine & Liquor","Chateau Cheval Blanc-St.-Emilion Grand Cru2009","USA (NY)"
11372,"Ch Cheval Blanc",2010,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u,$899.00,"Acker Merrall & Condit New York Retail","2010Cheval Blanc","USA (NY)"
11372,"Ch Cheval Blanc",2010,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u,$1050.00,"Belmont Wine Exchange LLC","2010Cheval Blanc","USA (CA)"
11372,"Ch Cheval Blanc",2010,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u,$1069.00,"The Redd Collection","2010Ch Cheval Blanc","USA (CA)"
11372,"Ch Cheval Blanc",2010,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u,$1150.00,"European Wine Resource","2010Cheval Blanc","USA (CA)"
11372,"Ch Cheval Blanc",2010,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u,$1232.50,Institutionwine.com,2010CHATEAUCHEVALBLANCST.EMILIONGRANDCRU,"USA (NY)"
11372,"Ch Cheval Blanc",2010,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u,$1271.99,"Ace Wine & Spirits","2010Chateau Cheval Blanc St.Emilion","USA (MN)"
11372,"Ch Cheval Blanc",2010,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u,$1294.58,Vinfolio,"2010Cheval Blanc750ML","USA (CA)"
11372,"Ch Cheval Blanc",2010,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u,$1320.00,"Sokolin & Co.","2010Cheval Blanc","USA (NY)"
11372,"Ch Cheval Blanc",2010,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2010/-/-/u,$1500.00,"DOB Wines/Duke of Bourbon","Chateau Cheval Blanc2010Bordeaux Saint-Emilion","USA (CA)"
11373,"Ch Cheval Blanc",2014,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u,$398.00,"Yankee Spirits",CHEVALBLANCSTEMILION2014,"USA (MA)"
11373,"Ch Cheval Blanc",2014,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u,$492.00,"Westgarth Wines","2014Cheval Blanc","USA (CA)"
11373,"Ch Cheval Blanc",2014,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u,$493.00,"The Redd Collection","2014Ch Cheval Blanc","USA (CA)"
11373,"Ch Cheval Blanc",2014,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u,$498.00,"European Wine Resource","2014Cheval Blanc","USA (CA)"
11373,"Ch Cheval Blanc",2014,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u,$499.00,Vinfolio,"2014Cheval Blanc750ML","USA (CA)"
11373,"Ch Cheval Blanc",2014,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u,$499.00,"Benchmark Wine Group","Cheval Blanc2014","USA (CA)"
11373,"Ch Cheval Blanc",2014,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u,$539.98,"Wine Exchange","Cheval Blanc Saint Emilion2014Pre-Arrival","USA (CA)"
11373,"Ch Cheval Blanc",2014,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u,$550.00,"Hi-Time Wine Cellars",CHEVALBLANC2014STEMILION,"USA (CA)"
11373,"Ch Cheval Blanc",2014,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u,$599.00,"Calvert Woodley","Chateau Cheval Blanc-St.-Emilion2014(750ml)","USA (DC)"
11373,"Ch Cheval Blanc",2014,750ml,https://www.wine-searcher.com/find/ch+cheval+blanc/2014/-/-/u,$615.00,"Sokolin & Co.","2014Cheval Blanc","USA (NY)"
11374,"Ch Climens",1986,750ml,https://www.wine-searcher.com/find/climens/1986/-/-/u,$65.00,"Belmont Wine Exchange LLC","1986Climens[ ]","USA (CA)"
11374,"Ch Climens",1986,750ml,https://www.wine-searcher.com/find/climens/1986/-/-/u,$125.00,"Benchmark Wine Group","Climens Barsac1986","USA (CA)"
11374,"Ch Climens",1986,750ml,https://www.wine-searcher.com/find/climens/1986/-/-/u,$133.00,"The Redd Collection","1986Ch Climens","USA (CA)"
11374,"Ch Climens",1986,750ml,https://www.wine-searcher.com/find/climens/1986/-/-/u,$135.00,Finding.Wine,"Chateau Climens1986-Chateau Climens750ml.","USA (FL)"
11374,"Ch Climens",1986,750ml,https://www.wine-searcher.com/find/climens/1986/-/-/u,$150.00,"THE ODD WINE CO. LLC","1986Climens Sauternes","USA (FL)"
11374,"Ch Climens",1986,750ml,https://www.wine-searcher.com/find/climens/1986/-/-/u,$160.00,"Sokolin & Co.",1986Climens,"USA (NY)"
11374,"Ch Climens",1986,750ml,https://www.wine-searcher.com/find/climens/1986/-/-/u,$1800.00,"THE ODD WINE CO. LLC","1986Climens Sauternes","USA (FL)"
11376,"Ch Clinet",2009,750ml,https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u,$295.00,Vinfolio,2009Clinet750ML,"USA (CA)"
11376,"Ch Clinet",2009,750ml,https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u,$304.00,"The Redd Collection","2009Ch Clinet","USA (CA)"
11376,"Ch Clinet",2009,750ml,https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u,$325.00,"Sokolin & Co.",2009Clinet,"USA (NY)"
11376,"Ch Clinet",2009,750ml,https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u,$335.00,"Morrell & Company","Clinet Pomerol2009(750ML)","USA (NY)"
11376,"Ch Clinet",2009,750ml,https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u,$335.00,"Westgarth Wines",2009Clinet,"USA (CA)"
11376,"Ch Clinet",2009,750ml,https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u,$349.00,"City Wine Merchant","Chateau Clinet Pomerol2009","USA (NY)"
11376,"Ch Clinet",2009,750ml,https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u,$349.99,"K&L Wine Merchants","2009Clinet Pomerol","USA (CA)"
11376,"Ch Clinet",2009,750ml,https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u,$369.99,"Hyde Park Gourmet Food & Wine","Chateau Clinet2009","USA (OH)"
11376,"Ch Clinet",2009,750ml,https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u,$399.95,"Los Angeles Wine Company","2009Chateau Clinet","USA (CA)"
11376,"Ch Clinet",2009,750ml,https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u,$649.97,Wine.com,"2009Chateau Clinet","USA (CA)"
11376,"Ch Clinet",2009,750ml,https://www.wine-searcher.com/find/ch+clinet/2009/-/-/u,$1650.00,"Grand Vin Wine Merchants US",Clinet2009(3.0L)Pomerol,"USA (WA)"
11377,"Ch Cosd'Estournel",1986,750ml,https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u,$185.00,"Belmont Wine Exchange LLC",1986Cosd'Estournel,"USA (CA)"
11377,"Ch Cosd'Estournel",1986,750ml,https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u,$199.00,"Acker Merrall & Condit New York Retail",1986Cosd'Estournel,"USA (NY)"
11377,"Ch Cosd'Estournel",1986,750ml,https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u,$199.00,"J&M Fine Wines","1986Chateau Cosd'Estournel","USA (MA)"
11377,"Ch Cosd'Estournel",1986,750ml,https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u,$220.00,"The Redd Collection","1986Ch Cosd'Estournel","USA (CA)"
11377,"Ch Cosd'Estournel",1986,750ml,https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u,$245.00,Vinfolio,1986Cosd'Estournel750ML,"USA (CA)"
11377,"Ch Cosd'Estournel",1986,750ml,https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u,$255.00,"Sokolin & Co.",1986CosD'Estournel,"USA (NY)"
11377,"Ch Cosd'Estournel",1986,750ml,https://www.wine-searcher.com/find/ch+cos+d%27estournel/1986/-/-/u,$279.99,"K&L Wine Merchants","1986Cosd'Estournel St-Estephe","USA (CA)"
11378,"Ch Cosd'Estournel",1995,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u,$180.00,"Kahn's Fine Wines & Spirits",1995COSD'ESTOURNEL[STESTEPHE],"USA (IN)"
11378,"Ch Cosd'Estournel",1995,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u,$215.00,"European Wine Resource",1995Cosd'Estournel,"USA (CA)"
11378,"Ch Cosd'Estournel",1995,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u,$215.00,"The Redd Collection","1995Ch Cosd'Estournel","USA (CA)"
11378,"Ch Cosd'Estournel",1995,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u,$245.00,"Sokolin & Co.",1995CosD'Estournel,"USA (NY)"
11378,"Ch Cosd'Estournel",1995,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/1995/-/-/u,$270.00,"67 Wine & Spirits NY","Chateau CosD'estournel-Saint Estephe Grand Cru1995","USA (NY)"
11379,"Ch Cosd'Estournel",1998,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/1998/-/-/u,$119.99,"Vickers Wine On-line","Chateau Cosd'Estournel St.Estephe1998","USA (RI)"
11379,"Ch Cosd'Estournel",1998,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/1998/-/-/u,$162.00,"The Redd Collection","1998Ch Cosd'Estournel","USA (CA)"
11379,"Ch Cosd'Estournel",1998,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/1998/-/-/u,$205.00,"Sokolin & Co.",1998CosD'estournel,"USA (NY)"
11380,"Ch Cosd'Estournel",1999,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/1999/-/-/u,$158.00,"The Redd Collection","1999Ch Cosd'Estournel","USA (CA)"
11380,"Ch Cosd'Estournel",1999,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/1999/-/-/u,$200.00,"Belmont Wine Exchange LLC",1999Cosd'Estournel,"USA (CA)"
11380,"Ch Cosd'Estournel",1999,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/1999/-/-/u,$315.00,Cellaraiders,"1999Cos Estournel","USA (NY)"
11381,"Ch Cosd'Estournel",2002,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u,$120.00,"Belmont Wine Exchange LLC",2002Cosd'Estournel,"USA (CA)"
11381,"Ch Cosd'Estournel",2002,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u,$125.00,"Benchmark Wine Group",Cosd`Estournel2002,"USA (CA)"
11381,"Ch Cosd'Estournel",2002,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u,$145.00,"European Wine Resource",2002Cosd'Estournel,"USA (CA)"
11381,"Ch Cosd'Estournel",2002,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u,$152.00,"The Redd Collection","2002Ch Cosd'Estournel","USA (CA)"
11381,"Ch Cosd'Estournel",2002,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2002/-/-/u,$972.00,"Wine Cellarage","2002Chateau Cosd'Estournel[Future Arrival]","USA (NY)"
11382,"Ch Cosd'Estournel",2005,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u,$210.00,"The Redd Collection","2005Ch Cosd'Estournel","USA (CA)"
11382,"Ch Cosd'Estournel",2005,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u,$217.00,"Westgarth Wines",2005Cosd'Estournel,"USA (CA)"
11382,"Ch Cosd'Estournel",2005,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u,$225.00,"Belmont Wine Exchange LLC",2005Cosd'Estournel,"USA (CA)"
11382,"Ch Cosd'Estournel",2005,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u,$225.00,"Benchmark Wine Group",Cosd`Estournel2005,"USA (CA)"
11382,"Ch Cosd'Estournel",2005,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u,$235.00,"European Wine Resource",2005Cosd'Estournel,"USA (CA)"
11382,"Ch Cosd'Estournel",2005,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u,$235.00,Vinfolio,2005Cosd'Estournel750ML,"USA (CA)"
11382,"Ch Cosd'Estournel",2005,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u,$235.00,Clarets,2005Cosd'Estournel,"USA (CA)"
11382,"Ch Cosd'Estournel",2005,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u,$239.00,"Casey Key Collector Wine","Chateau Cosd'Estournel Bordeauxblend Bordeaux Saint-Estephe2005","USA (FL)"
11382,"Ch Cosd'Estournel",2005,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u,$249.00,"Sokolin & Co.",2005CosD'estournel,"USA (NY)"
11382,"Ch Cosd'Estournel",2005,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u,$249.99,"Lynnway Liquor Mart","Ch.Cosd Estournel2005750ml","USA (MA)"
11382,"Ch Cosd'Estournel",2005,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u,$270.00,"Hi-Time Wine Cellars",COSD'ESTOURNEL2005STESTEPH,"USA (CA)"
11382,"Ch Cosd'Estournel",2005,750ml,https://www.wine-searcher.com/find/ch+cos+d+estournel/2005/-/-/u,$274.99,"Hamptons Wine Shoppe","2005Chateau Cosd'Estournel St-Estephe2eme Cru-Bordeaux","USA (NY)"
